gameDuration;winner;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills
1902;1;1;2;1;0;2;0;8;1;0;2;0;2;0;0;2;0
2972;2;2;1;1;0;1;0;8;2;0;3;0;8;1;0;1;0
1730;2;2;2;2;2;2;2;4;0;0;1;0;9;2;1;2;1
2696;2;2;2;2;2;1;2;6;1;1;2;0;10;3;1;3;1
1596;1;2;1;1;1;1;1;9;2;1;2;1;2;0;0;0;0
1519;2;1;2;2;0;2;2;2;0;0;0;0;9;1;0;3;1
2630;2;2;2;1;2;2;2;7;1;0;2;0;11;3;2;3;1
1230;1;2;1;1;0;2;1;9;2;0;1;1;1;0;0;1;0
2333;1;1;2;2;0;1;0;9;2;0;1;0;6;1;0;2;0
2073;1;1;1;1;0;2;0;11;4;0;3;0;2;0;0;1;0
1835;1;2;1;1;1;1;1;11;4;1;4;1;1;0;0;0;0
2077;1;2;1;1;1;1;1;9;2;1;1;1;3;0;0;0;0
2679;1;2;2;1;2;2;2;9;4;1;4;0;4;0;1;1;1
1794;2;2;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0
2778;1;2;1;1;2;1;1;8;2;0;2;1;10;5;2;2;0
1942;2;2;2;2;0;2;2;1;0;0;0;0;11;2;0;3;1
2089;1;2;2;2;1;2;2;7;1;1;3;0;7;1;1;1;1
193;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1366;2;1;1;2;0;2;2;1;0;0;0;0;9;2;0;3;1
1610;1;1;1;1;1;1;2;11;3;1;3;0;1;0;0;0;1
2151;2;2;2;2;2;2;0;3;0;0;0;0;9;1;1;3;0
2015;2;2;1;2;1;2;1;6;0;1;0;1;9;1;0;3;0
195;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1307;2;2;1;0;2;2;2;1;0;0;1;0;4;0;1;1;1
2098;1;1;1;1;0;1;0;10;2;0;2;0;3;0;0;0;0
2141;2;1;2;2;1;1;1;4;0;1;2;1;11;3;1;2;0
1698;1;2;1;1;2;1;2;10;2;0;3;0;5;1;1;0;1
1911;2;2;2;2;2;2;0;0;0;0;0;0;8;1;2;3;0
2522;2;2;2;2;1;1;2;5;0;1;2;0;11;6;1;4;1
1308;2;1;2;2;2;2;2;0;0;0;0;0;11;3;1;2;1
1633;2;2;2;2;2;2;2;1;0;0;0;0;9;3;1;2;1
1835;2;2;2;2;0;2;0;2;0;0;0;0;9;1;0;3;0
1538;1;1;1;1;1;1;1;8;1;1;2;1;2;0;0;0;0
2221;2;2;2;2;2;2;2;3;0;0;0;0;11;4;2;5;1
2023;1;1;1;1;2;2;0;8;1;0;2;0;1;0;1;1;0
2088;2;1;2;2;2;2;0;2;0;0;0;0;11;3;1;3;0
1906;2;1;2;2;1;1;1;3;0;1;1;1;9;2;0;2;0
2319;2;1;2;1;1;1;1;7;2;1;2;1;11;4;2;3;0
1903;2;1;2;2;0;2;1;5;0;0;0;1;8;2;0;3;0
1929;1;2;1;1;0;1;0;9;1;0;3;0;1;0;0;0;0
2187;1;1;2;1;0;2;0;6;1;0;2;0;3;0;0;1;0
1718;2;1;2;2;2;2;2;2;0;0;0;0;7;2;1;4;1
1447;2;1;2;2;2;1;1;1;0;0;1;1;10;2;1;1;0
1803;2;2;2;2;0;2;0;2;0;0;0;0;8;3;0;1;0
2135;1;2;2;1;1;1;0;8;2;1;1;0;5;0;0;2;0
1952;1;1;1;1;2;2;1;9;2;0;1;1;3;0;1;1;0
1430;1;1;1;1;1;1;0;9;2;1;1;0;1;0;0;0;0
1620;2;2;2;2;0;1;2;1;0;0;1;0;9;2;0;1;1
1855;1;2;1;1;1;2;1;11;4;1;2;1;2;0;0;1;0
1709;2;2;1;2;2;2;2;3;0;0;0;0;7;1;1;2;1
2021;1;1;2;1;0;1;0;8;1;0;3;0;1;0;0;0;0
1460;2;2;2;2;2;2;2;1;0;0;0;0;10;2;1;2;1
1209;1;2;2;0;0;1;0;3;0;0;1;0;1;0;0;0;0
2063;1;1;2;1;0;1;1;10;3;0;3;1;5;0;0;1;0
1396;1;1;1;1;1;1;2;9;2;1;2;0;1;0;0;0;1
1198;2;2;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0
2159;2;2;2;2;2;2;2;1;0;0;1;0;11;3;1;2;1
1307;2;2;2;2;2;2;2;1;0;0;0;0;6;1;1;2;1
2063;2;2;1;2;2;2;1;6;1;0;1;1;11;2;1;3;0
1388;1;1;1;1;0;1;1;11;3;0;1;1;0;0;0;0;0
1993;2;2;2;2;2;2;1;0;0;0;1;1;8;2;1;2;0
2123;2;1;2;2;1;2;0;5;0;1;0;0;9;1;0;3;0
2064;2;2;2;2;2;2;2;4;0;0;0;0;8;2;1;3;1
2395;2;1;1;2;1;1;0;5;0;2;3;0;7;1;0;0;0
2099;2;2;2;2;2;2;2;1;0;0;1;0;11;2;1;3;1
1528;2;2;2;2;0;2;2;0;0;0;0;0;11;3;0;2;1
1459;2;1;2;0;0;2;2;1;0;0;1;0;6;0;0;2;1
1355;2;2;2;0;2;2;0;2;0;0;1;0;4;0;1;1;0
1318;1;1;2;0;0;1;0;5;0;0;2;0;1;0;0;0;0
1810;2;1;2;2;1;2;1;1;0;1;0;1;9;1;0;3;0
1780;2;1;2;2;1;2;1;2;0;1;0;1;11;3;0;3;0
1561;1;1;1;1;0;1;0;7;1;0;2;0;4;0;0;0;0
2199;2;1;1;1;2;1;1;6;1;0;2;1;11;2;1;2;0
2314;2;1;1;1;2;2;1;8;1;0;2;1;8;1;2;2;0
2370;2;1;1;2;1;1;0;7;1;2;4;0;7;1;0;1;0
1151;1;1;1;1;0;2;0;9;2;0;0;0;0;0;0;1;0
1029;2;2;2;2;0;2;2;0;0;0;0;0;7;1;0;1;1
1906;1;2;1;1;0;1;1;9;1;0;3;1;3;0;0;0;0
1811;2;2;2;2;0;1;0;5;0;0;2;0;7;1;0;0;0
2621;2;2;1;2;2;2;1;6;1;1;1;1;9;3;1;3;0
2720;1;1;1;1;1;2;2;11;3;1;1;0;3;0;0;3;1
1975;1;1;1;1;0;1;1;8;1;0;2;1;6;0;0;1;0
1853;1;2;1;1;1;1;1;8;1;1;2;1;1;0;0;1;0
1981;2;2;1;2;2;2;2;3;0;0;0;0;9;2;1;3;1
1659;2;1;1;2;2;2;1;4;0;0;0;1;9;1;1;3;0
1621;2;2;2;2;2;2;2;0;0;0;0;0;11;3;1;2;1
1693;1;2;1;1;1;1;0;11;3;1;3;0;1;0;0;0;0
949;1;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0
1087;2;2;2;2;0;2;0;2;0;0;0;0;7;1;0;1;0
2016;2;2;1;2;2;2;0;5;0;0;0;0;10;2;1;2;0
2766;1;2;2;1;1;1;0;9;1;2;2;0;6;0;1;2;0
1690;1;1;2;1;0;2;0;8;1;0;1;0;3;0;0;1;0
1876;1;2;2;1;2;1;0;10;2;1;3;0;5;0;1;1;0
1503;2;2;2;0;0;2;0;0;0;0;0;0;5;0;0;3;0
2163;2;1;2;2;2;2;0;3;0;0;0;0;8;1;1;3;0
1955;1;2;1;1;1;2;0;8;2;1;1;0;2;0;0;2;0
2107;1;2;1;1;2;2;2;9;2;0;0;0;5;0;1;3;1
1674;2;2;1;2;0;1;0;4;0;0;1;0;10;1;0;2;0
1619;1;1;1;1;0;1;0;7;1;0;2;0;3;0;0;0;0
1839;1;1;2;1;1;1;0;11;3;1;3;0;3;0;0;0;0
2429;1;2;1;1;2;1;2;10;2;0;2;0;6;0;1;1;1
1470;1;1;1;1;1;1;0;11;2;1;2;0;1;0;0;0;0
2097;1;2;1;1;1;1;2;9;3;1;2;0;3;0;0;1;1
2634;2;2;1;2;2;2;0;5;0;0;1;0;11;4;1;5;0
1833;2;1;2;2;2;2;0;1;0;0;0;0;11;4;1;3;0
1923;2;2;2;2;2;2;2;3;0;0;2;0;8;1;1;1;1
1925;2;2;1;2;2;2;0;5;0;0;0;0;11;3;1;3;0
1343;1;1;1;1;0;1;1;10;2;0;2;1;2;0;0;0;0
2951;2;2;2;2;2;2;0;8;1;0;3;0;8;2;1;3;0
196;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1204;1;1;1;1;0;1;1;8;1;0;1;1;1;0;0;0;0
2095;1;2;1;1;1;1;1;10;1;1;4;1;3;0;0;0;0
2349;1;2;2;1;2;1;1;10;1;0;3;1;4;0;2;1;0
1208;2;2;2;2;0;2;0;0;0;0;0;0;7;1;0;1;0
1546;2;2;1;2;2;2;0;2;0;0;1;0;11;3;1;1;0
2683;2;1;2;2;2;2;2;5;1;1;3;0;11;4;1;2;1
1028;1;1;1;1;0;1;1;10;2;0;1;1;0;0;0;0;0
1965;2;1;1;2;2;2;1;4;0;0;0;1;7;1;1;3;0
1208;1;1;1;1;0;1;1;8;1;0;1;1;0;0;0;0;0
2305;2;1;2;2;1;2;2;6;0;1;2;0;10;2;0;2;1
1983;2;2;1;2;2;2;0;4;0;0;0;0;10;2;1;2;0
1839;1;1;1;1;1;1;1;11;4;1;3;1;3;0;0;0;0
2143;2;2;2;1;2;2;0;5;1;0;0;0;8;1;1;3;0
1974;1;1;1;1;1;1;1;10;2;2;4;1;4;0;0;0;0
1641;2;1;1;2;2;2;2;3;0;0;0;0;11;2;1;3;1
1611;2;1;2;2;0;2;2;0;0;0;0;0;11;2;0;2;1
1812;2;2;2;2;1;1;0;3;0;1;2;0;9;1;0;0;0
2215;2;1;2;2;2;2;2;1;0;0;2;0;10;3;1;2;1
2093;1;2;2;2;1;1;0;4;0;1;2;0;6;1;0;1;0
1619;1;1;2;1;0;1;0;8;1;0;2;0;3;0;0;0;0
2144;1;2;2;1;1;2;0;11;4;2;1;0;5;0;0;1;0
1986;2;1;2;2;2;1;0;3;0;0;1;0;10;2;1;3;0
2404;2;2;1;1;1;2;0;7;1;2;2;0;9;1;0;1;0
2236;2;2;2;2;2;1;0;4;0;0;1;0;11;3;1;4;0
1597;2;2;1;2;2;1;0;3;0;0;1;0;10;2;1;1;0
969;1;1;1;1;0;1;0;5;1;0;1;0;0;0;0;0;0
2545;2;1;1;1;1;2;1;10;3;1;2;1;9;2;1;3;0
1509;2;1;2;2;2;2;0;1;0;0;0;0;10;2;1;2;0
1523;1;1;1;1;0;1;1;11;2;0;1;1;0;0;0;0;0
2023;2;2;2;1;0;2;0;5;1;0;1;0;10;2;0;2;0
941;2;2;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
1733;1;2;1;1;1;2;0;9;1;1;2;0;4;0;0;2;0
2715;1;2;1;2;1;1;0;11;3;2;3;0;7;2;0;1;0
2606;1;2;2;2;2;2;2;6;1;1;3;0;8;1;1;2;1
1457;2;1;2;2;2;2;0;0;0;0;0;0;11;3;1;2;0
1709;1;1;1;1;0;1;1;7;1;0;2;1;4;0;0;0;0
2082;2;2;2;2;0;1;1;5;0;0;2;1;7;1;0;2;0
1987;1;2;2;1;1;1;0;9;1;1;2;0;1;0;0;0;0
1940;1;1;2;1;1;1;1;7;1;1;4;1;4;0;0;0;0
1614;1;2;1;1;0;1;0;9;1;0;2;0;0;0;0;0;0
1897;2;1;2;2;0;1;0;1;0;0;1;0;10;1;0;3;0
2650;2;1;2;2;1;2;0;5;0;1;1;0;9;2;0;4;0
1952;1;1;1;1;1;2;2;11;4;2;1;0;4;0;0;3;1
1707;1;2;2;0;0;1;0;5;0;0;1;0;3;0;0;1;0
942;2;2;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
1227;2;2;2;0;0;2;1;1;0;0;0;1;4;0;0;1;0
2322;1;1;1;1;1;1;1;9;3;1;4;1;3;0;0;1;0
1030;2;2;2;0;0;2;0;0;0;0;0;0;3;0;0;2;0
2183;2;1;1;2;2;2;0;6;0;0;0;0;7;1;1;2;0
1798;2;1;2;2;2;2;0;0;0;0;0;0;6;1;1;3;0
2656;2;2;2;2;2;2;2;2;0;0;1;0;10;3;1;5;1
1995;1;1;1;1;2;1;0;9;1;0;1;0;3;0;1;2;0
1738;2;1;2;2;2;2;2;2;0;0;1;0;11;2;1;2;1
1426;1;1;1;1;0;1;1;6;1;0;2;1;2;0;0;0;0
1465;2;2;1;2;2;1;2;2;0;0;2;0;8;2;1;1;1
1486;2;2;2;2;2;2;2;0;0;0;0;0;9;1;1;2;1
1787;2;1;2;2;2;2;2;2;0;0;0;0;11;3;2;3;1
1477;2;1;2;2;0;2;1;1;0;0;1;1;8;2;0;2;0
1754;2;1;2;2;0;2;2;2;0;0;1;0;9;1;0;2;1
2205;1;1;2;1;0;2;0;9;1;0;0;0;5;0;0;4;0
2425;1;1;1;1;1;2;1;9;3;2;1;1;6;0;0;3;0
1771;2;1;2;2;1;2;2;3;0;1;0;0;8;2;0;2;1
2046;2;1;1;1;2;2;1;5;1;0;1;1;8;1;2;3;0
1198;1;1;1;0;0;1;0;4;0;0;2;0;1;0;0;0;0
1767;1;1;1;1;0;1;0;9;2;0;1;0;2;0;0;0;0
1814;2;2;1;2;0;2;2;1;0;0;1;0;10;2;0;2;1
1479;2;2;2;2;2;2;2;0;0;0;0;0;10;2;1;2;1
2004;1;1;2;2;1;2;2;10;2;1;1;0;8;1;0;3;1
2178;2;1;2;1;2;1;0;8;2;0;1;0;10;2;1;2;0
1718;1;1;1;1;0;1;1;10;2;0;2;1;2;0;0;1;0
1864;2;1;2;2;0;1;0;2;0;0;1;0;10;2;0;1;0
2410;1;2;1;1;1;1;0;9;2;2;2;0;7;0;0;2;0
2106;2;1;2;2;1;1;0;3;0;1;1;0;10;3;0;3;0
2968;2;2;1;2;2;2;2;6;0;1;2;0;10;3;3;3;1
2082;1;1;2;1;0;2;0;11;3;0;2;0;3;0;0;1;0
2241;2;2;1;2;2;2;0;4;0;0;0;0;11;2;1;3;0
1581;2;1;2;2;2;1;1;0;0;0;1;1;11;4;1;1;0
2193;1;2;2;2;1;1;2;9;1;2;1;0;9;3;0;3;1
1586;1;1;1;1;0;1;0;9;2;0;3;0;1;0;0;0;0
2539;2;1;2;2;1;2;2;3;0;1;0;0;9;1;0;4;1
3014;2;1;1;1;2;2;0;10;3;1;1;0;9;2;3;3;0
2744;2;1;2;2;2;2;0;3;0;1;2;0;11;5;1;3;0
1528;2;2;2;2;2;2;0;2;0;0;1;0;11;3;1;2;0
1600;1;1;2;1;0;1;0;8;1;0;2;0;3;0;0;0;0
1248;1;2;1;1;0;1;2;11;2;0;2;0;0;0;0;0;1
1590;2;1;2;2;2;2;2;2;0;0;0;0;10;2;1;3;1
1516;2;1;2;2;2;1;0;0;0;0;1;0;11;2;1;2;0
1264;2;2;2;0;0;2;2;1;0;0;0;0;7;0;0;1;1
1202;2;1;2;2;0;2;2;0;0;0;0;0;10;2;0;1;1
937;1;1;1;0;0;1;0;4;0;0;2;0;0;0;0;0;0
1910;2;2;2;2;2;2;2;0;0;0;0;0;11;3;1;3;1
1983;1;2;1;1;2;1;0;8;1;0;3;0;6;0;1;1;0
1460;1;1;1;1;1;1;1;10;2;1;3;1;1;0;0;0;0
1333;2;2;2;2;0;2;2;1;0;0;0;0;11;3;0;2;1
1813;1;2;1;1;1;1;0;11;2;1;2;0;2;0;0;0;0
1604;1;1;1;1;0;1;0;7;1;0;1;0;1;0;0;0;0
1615;1;1;1;1;0;2;0;8;2;0;1;0;3;0;0;1;0
1677;1;1;1;1;1;1;1;10;2;1;3;1;2;0;0;0;0
1865;1;2;1;1;1;1;0;10;2;1;2;0;5;0;0;0;0
1933;1;2;1;1;2;1;0;10;3;0;3;0;2;0;1;0;0
1333;1;1;1;0;0;1;0;2;0;0;2;0;1;0;0;0;0
1604;2;2;2;2;0;1;2;1;0;0;2;0;9;2;0;0;1
1848;1;1;2;1;0;1;0;9;2;0;2;0;2;0;0;0;0
1209;1;1;1;1;0;1;1;11;4;0;1;1;0;0;0;0;0
1441;1;1;1;1;0;1;1;11;2;0;2;1;1;0;0;0;0
2152;1;2;1;1;1;1;0;9;2;1;3;0;3;0;0;1;0
1832;1;1;2;1;0;2;0;11;2;0;1;0;1;0;0;1;0
2314;2;2;2;2;1;2;0;4;0;1;2;0;7;2;0;2;0
2089;2;2;2;2;2;1;1;5;0;0;2;1;10;3;1;1;0
1856;1;2;1;1;1;1;0;7;1;1;2;0;0;0;0;0;0
2358;2;2;1;2;1;2;2;3;0;2;0;0;11;3;0;4;1
199;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1979;2;2;2;2;2;2;0;3;0;0;0;0;9;1;1;3;0
2248;2;1;2;2;2;2;0;4;0;0;0;0;11;4;1;3;0
1631;2;2;2;2;2;2;2;0;0;0;0;0;11;3;1;2;1
1600;1;2;1;1;0;1;2;9;1;0;2;0;0;0;0;0;1
914;2;2;2;0;0;2;0;0;0;0;0;0;1;0;0;1;0
2017;2;2;2;2;2;2;1;3;0;0;1;1;9;2;2;2;0
1623;2;2;2;0;2;2;2;1;0;0;1;0;9;0;1;2;1
2068;2;2;2;2;2;2;0;0;0;0;1;0;11;3;1;3;0
1906;1;1;2;1;1;2;2;9;2;1;1;0;5;0;0;3;1
1734;2;1;2;2;2;2;2;1;0;0;0;0;10;3;1;1;1
1669;2;2;2;2;2;1;2;2;0;0;1;0;9;1;1;0;1
2400;2;1;2;2;2;2;2;2;0;0;0;0;11;4;1;5;1
1219;1;1;1;1;0;1;0;6;1;0;1;0;0;0;0;0;0
1903;1;1;1;1;0;1;0;10;1;0;4;0;2;0;0;0;0
1476;2;2;2;0;0;2;2;0;0;0;0;0;6;0;0;2;1
1996;2;1;1;2;2;1;0;4;0;0;2;0;9;2;2;2;0
2164;2;2;2;2;2;2;0;3;0;0;0;0;11;2;1;4;0
1623;2;1;2;2;2;1;0;3;0;0;2;0;10;1;1;1;0
1665;2;2;2;2;2;1;2;0;0;0;1;0;10;2;1;2;1
199;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1629;2;1;2;2;0;2;0;1;0;0;0;0;10;2;0;1;0
2183;1;1;2;2;2;2;2;8;1;0;0;0;7;2;2;4;1
1654;1;2;1;1;1;2;1;9;3;1;0;1;1;0;0;2;0
1692;2;2;2;2;0;1;0;1;0;0;2;0;9;2;0;0;0
2177;1;2;2;2;1;1;0;7;1;2;3;0;8;1;0;2;0
1401;1;1;1;1;1;1;1;9;2;1;1;1;0;0;0;0;0
2021;2;2;1;1;2;2;0;6;1;0;1;0;7;1;1;2;0
2307;1;2;1;1;1;1;1;9;2;1;3;1;4;0;0;1;0
1654;2;1;1;2;2;1;0;2;0;0;2;0;10;2;1;1;0
2248;1;1;1;0;1;1;2;8;0;1;3;0;5;0;0;0;1
1630;1;2;1;1;0;1;1;6;1;0;2;1;0;0;0;0;0
2617;1;1;1;1;2;2;0;7;4;1;2;0;7;0;1;2;0
2563;1;1;1;1;2;2;1;11;7;1;3;1;1;0;1;1;0
2959;1;2;2;1;2;2;0;8;2;0;3;0;6;1;1;2;0
1634;2;2;2;2;2;1;2;1;0;0;2;0;10;2;1;1;1
2646;2;1;1;1;2;2;0;8;3;0;2;0;11;3;1;3;0
2051;1;1;1;1;1;1;1;10;3;2;3;1;4;1;0;1;0
1662;1;1;1;1;1;2;1;10;2;1;2;1;1;0;0;1;0
2415;1;1;1;1;2;2;0;10;2;1;3;0;5;0;1;3;0
1561;2;2;1;2;2;2;0;2;0;0;0;0;8;1;1;3;0
1245;2;2;2;0;0;1;0;0;0;0;1;0;5;0;0;1;0
1419;2;2;2;2;2;2;2;2;0;0;0;0;7;1;1;3;1
1450;1;2;1;1;0;1;1;5;1;0;1;1;2;0;0;2;0
1274;1;1;1;1;1;1;1;11;3;1;2;1;0;0;0;0;0
2139;2;1;2;2;2;2;0;2;0;0;0;0;10;3;1;5;0
2494;1;1;2;1;2;1;2;5;1;0;3;0;6;0;1;2;1
2792;2;2;2;2;2;1;2;4;0;1;1;0;11;4;2;3;1
1738;1;1;1;1;0;1;1;9;2;0;2;1;2;0;0;0;0
1632;2;1;2;2;0;1;0;1;0;0;1;0;8;1;0;0;0
2244;1;1;2;1;0;2;0;7;1;0;0;0;4;0;0;4;0
1573;1;2;1;1;0;1;0;10;2;0;2;0;1;0;0;0;0
1652;1;1;1;1;2;2;2;7;1;0;1;0;3;0;1;2;1
1698;2;2;2;0;0;2;0;1;0;0;0;0;6;0;0;3;0
2294;2;2;2;2;1;2;0;3;0;1;0;0;11;4;0;4;0
1896;2;2;2;2;2;2;0;1;0;0;0;0;11;4;1;3;0
1652;1;1;1;1;0;1;0;10;2;0;3;0;1;0;0;0;0
3594;1;1;1;1;2;1;2;11;8;0;4;0;6;1;4;1;1
1966;1;1;1;1;0;1;0;11;5;0;3;0;2;0;0;0;0
1596;1;1;1;1;0;1;1;9;2;0;2;1;1;0;0;0;0
1931;1;1;1;1;1;2;1;8;2;1;1;1;3;0;0;2;0
2100;2;2;2;2;2;2;2;3;0;0;0;0;6;2;1;4;1
3141;2;1;1;2;1;1;0;10;2;2;2;0;9;3;1;3;0
2285;2;2;1;2;2;1;0;3;0;0;1;0;10;2;1;3;0
1743;2;1;2;2;2;1;0;5;0;0;3;0;8;1;1;0;0
3321;2;1;1;2;1;1;1;8;2;1;3;1;10;5;1;2;0
1606;1;1;1;0;0;2;0;5;0;0;1;0;2;0;0;1;0
3113;2;2;1;2;1;2;2;7;2;1;1;0;11;6;1;4;1
1458;2;2;2;2;2;2;2;0;0;0;0;0;9;2;1;2;1
2576;2;1;1;2;2;1;0;6;0;0;1;0;8;2;2;3;0
2284;2;1;2;2;2;2;0;1;0;0;0;0;11;3;1;3;0
2960;1;1;1;2;1;2;0;11;4;2;2;0;6;1;0;3;0
1638;2;1;1;2;2;2;0;2;0;0;1;0;7;1;1;2;0
2192;2;1;2;2;1;1;0;4;0;1;2;0;10;2;0;2;0
1626;2;2;2;2;2;1;2;3;0;0;1;0;8;1;1;1;1
2446;2;1;1;2;1;1;0;6;0;2;5;0;9;1;1;0;0
2376;2;2;2;2;2;2;0;2;0;0;1;0;11;3;1;3;0
2189;2;2;2;2;2;1;2;3;0;0;2;0;9;1;2;1;1
1876;1;2;2;1;1;1;1;10;3;1;3;1;2;0;0;0;0
1574;1;1;1;1;0;1;1;8;2;0;2;1;1;0;0;0;0
1466;1;2;1;1;0;1;2;9;2;0;1;0;1;0;0;1;1
1221;2;1;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
1599;2;2;2;2;0;2;2;1;0;0;0;0;10;1;0;2;1
1305;2;2;2;2;0;2;0;0;0;0;0;0;8;1;0;1;0
1540;2;2;2;2;2;2;2;0;0;0;0;0;11;2;1;2;1
2010;2;1;2;2;1;2;2;3;0;1;0;0;9;2;1;3;1
1600;1;1;2;1;0;1;0;9;2;0;2;0;1;0;0;0;0
200;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1648;1;1;2;0;1;2;0;5;0;1;2;0;3;0;0;1;0
1625;1;1;2;1;0;2;1;8;1;0;1;1;5;0;0;1;0
2156;1;1;2;1;1;2;1;8;2;1;2;1;4;0;0;1;0
1870;1;2;1;0;1;1;0;6;0;1;2;0;1;0;0;0;0
2359;2;1;1;2;0;1;0;5;0;0;4;0;8;1;0;0;0
1426;1;2;1;1;1;1;1;9;2;1;2;1;0;0;0;0;0
2573;2;2;2;1;1;2;0;11;5;1;3;0;6;1;0;2;0
2063;2;2;1;1;2;1;0;6;1;0;3;0;6;1;1;0;0
1633;1;2;1;0;0;1;1;6;0;0;3;1;1;0;0;0;0
1209;2;2;2;0;0;2;0;0;0;0;1;0;5;0;0;1;0
3091;1;2;1;2;2;1;1;11;3;1;4;1;8;2;1;1;0
1960;1;2;2;1;2;1;1;7;1;0;3;1;3;0;1;0;0
1909;2;1;1;2;2;2;0;3;0;0;1;0;7;1;1;2;0
1730;2;2;2;2;0;2;2;2;0;0;0;0;9;1;0;2;1
1510;2;2;2;2;2;2;0;1;0;0;1;0;8;1;1;2;0
1332;2;2;2;0;0;2;2;1;0;0;0;0;4;0;0;2;1
2104;2;1;2;2;0;2;1;3;0;0;0;1;8;3;0;4;0
1368;1;1;1;1;0;2;1;9;2;0;1;1;0;0;0;1;0
2430;1;2;2;1;2;1;2;7;2;0;4;0;5;0;1;1;1
1806;1;1;2;1;2;1;2;8;1;0;2;0;3;0;1;1;1
2357;1;1;2;1;0;2;1;8;1;0;2;1;2;0;0;2;0
200;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1786;2;1;2;2;2;1;2;2;0;0;2;0;8;2;1;1;1
1632;1;1;2;1;1;2;2;7;1;1;0;0;4;0;0;2;1
1560;1;2;1;1;1;2;0;9;1;1;2;0;1;0;0;1;0
2598;2;1;2;2;2;2;0;5;0;0;0;0;10;1;1;4;0
1837;1;2;2;1;0;2;2;8;1;0;1;0;3;0;0;1;1
2029;2;2;2;2;0;2;0;2;0;0;1;0;11;1;0;3;0
1640;1;1;1;1;0;1;2;10;2;0;3;0;0;0;0;0;1
1655;1;1;2;1;1;1;0;9;1;1;2;0;3;0;0;1;0
1907;1;1;2;1;0;2;2;9;2;0;1;0;4;0;0;1;1
198;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1933;2;1;1;1;2;2;0;7;1;0;2;0;7;1;1;2;0
2358;1;1;2;1;1;1;2;9;1;1;3;0;6;0;1;0;1
1455;2;1;2;0;0;2;0;2;0;0;0;0;6;0;0;2;0
1775;2;2;1;0;0;1;0;3;0;0;1;0;5;0;0;2;0
1963;1;1;1;2;2;2;1;7;1;1;0;1;7;1;1;4;0
1927;2;2;2;2;2;2;0;4;0;0;2;0;10;1;1;2;0
937;1;1;1;1;0;0;0;7;1;0;0;0;0;0;0;0;0
1476;1;1;1;1;1;1;2;9;1;1;2;0;0;0;0;0;1
1078;1;2;1;0;0;1;0;5;0;0;1;0;0;0;0;0;0
2543;2;1;1;2;1;1;1;5;0;1;3;1;8;3;1;1;0
1777;2;1;2;0;2;1;2;0;0;0;1;0;7;0;1;2;1
2368;2;2;2;1;2;1;1;5;2;0;4;1;8;1;2;0;0
2424;1;1;1;2;2;2;0;8;1;0;3;0;7;3;2;2;0
2295;2;1;2;2;2;2;0;3;0;0;0;0;11;3;1;4;0
1765;1;1;1;1;1;1;2;9;2;1;3;0;2;0;0;0;1
1452;2;1;2;2;0;2;0;0;0;0;0;0;10;2;0;1;0
2551;1;1;2;1;2;2;0;7;2;0;2;0;4;0;1;3;0
2111;1;2;2;1;0;2;0;5;1;0;2;0;6;0;0;1;0
1520;1;2;1;1;0;0;1;10;2;0;0;1;1;0;0;0;0
1224;1;1;1;0;0;1;0;3;0;0;1;0;1;0;0;0;0
1729;2;2;2;2;2;2;0;3;0;0;1;0;10;2;1;1;0
2661;1;1;2;1;1;2;2;11;5;1;1;0;5;0;1;4;1
1473;1;1;2;1;1;1;0;9;2;1;1;0;4;0;0;1;0
934;2;2;2;0;0;2;0;0;0;0;0;0;5;0;0;1;0
1419;1;2;1;1;1;1;1;10;1;1;2;1;2;0;0;0;0
2453;1;1;2;1;1;2;0;10;2;2;0;0;4;0;0;3;0
1697;1;2;1;1;1;1;0;9;1;1;1;0;0;0;0;1;0
2142;1;1;2;1;2;2;0;7;1;0;0;0;8;0;1;3;0
2026;1;2;2;1;1;2;0;9;2;1;2;0;5;0;0;2;0
2322;1;1;1;1;2;1;1;9;2;1;2;1;3;0;1;1;0
2068;1;1;1;1;1;1;1;11;3;1;2;1;4;0;0;2;0
2265;2;2;2;2;2;2;0;2;0;0;0;0;9;2;1;4;0
2163;1;1;1;1;1;1;0;10;3;1;2;0;2;0;0;0;0
